"ID","Name","InChI","InChIKey","SMILES","Solubility","SD","Ocurrences","Group","MolWt","MolLogP","MolMR","HeavyAtomCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","RingCount","TPSA","LabuteASA","BalabanJ","BertzCT"
"B-671","aldicarb","InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)/b9-5+","QGLZXHRNAYXIBU-WEVVVXLNSA-N","CNC(=O)O\N=C\C(C)(C)SC","-1.4991","0.0545500000000001","2","G3","190.26799999999997","1.4698","51.62670000000003","12.0","4.0","1.0","5.0","3.0","70.0","0.0","0.0","0.0","0.0","50.69","76.72630423807122","3.8317472942012736","180.24518934974517"
"B-672","hydroxyacetone","InChI=1S/C3H6O2/c1-3(5)2-4/h4H,2H2,1H3","XLSMFKSTNGKWQX-UHFFFAOYSA-N","CC(=O)CO","1.1303","0.0","1","G1","74.079","-0.43229999999999996","17.7668","5.0","2.0","1.0","2.0","1.0","30.0","0.0","0.0","0.0","0.0","37.3","30.42489110886254","2.8473789230876716","40.1577218810798"
"B-673","isopropenyl methyl ether","InChI=1S/C4H8O/c1-4(2)5-3/h1H2,2-3H3","YOWQWFMSQCOSBA-UHFFFAOYSA-N","COC(C)=C","1.1420000000000001","0.0","1","G1","72.107","1.1664","21.822999999999993","5.0","1.0","0.0","1.0","1.0","30.0","0.0","0.0","0.0","0.0","9.23","32.258019568342","2.847378923087672","38.912609383243264"
"B-674","tetrafluoroethylene","InChI=1S/C2F4/c3-1(4)2(5)6","BFKJFAAPBSQJPD-UHFFFAOYSA-N","FC(F)=C(F)F","-2.8001","0.0","1","G1","100.01400000000001","1.991","11.458000000000002","6.0","0.0","0.0","4.0","0.0","36.0","0.0","0.0","0.0","0.0","0.0","31.076731721746842","3.675948764555208","55.617270614347476"
"B-675","1-(hydroxymethyl)-5,5-dimethylhydantoin","InChI=1S/C6H10N2O3/c1-6(2)4(10)7-5(11)8(6)3-9/h9H,3H2,1-2H3,(H,7,10,11)","SIQZJFKTROUNPI-UHFFFAOYSA-N","CC1(C)N(CO)C(=O)NC1=O","0.8009","0.0","1","G1","158.15699999999998","-0.7334","36.5425","11.0","3.0","2.0","5.0","1.0","62.0","0.0","1.0","1.0","1.0","69.64","63.98510425237831","2.9323631493301465","211.87293527714246"
"B-676","tetradifon","InChI=1S/C12H6Cl4O2S/c13-7-1-3-8(4-2-7)19(17,18)12-6-10(15)9(14)5-11(12)16/h1-6H","MLGCXEBRWGEOQX-UHFFFAOYSA-N","Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl","-6.6594","0.0","1","G1","356.057","5.133000000000001","78.37580000000001","19.0","2.0","0.0","7.0","2.0","100.0","2.0","0.0","0.0","2.0","34.14","130.32696061487425","2.6298309324423976","724.1397573912055"
"B-678","1-amino-4-hydroxyanthraquinone","InChI=1S/C14H9NO3/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6,16H,15H2","AQXYVFBSOOBBQV-UHFFFAOYSA-N","Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12","-3.824","0.0","1","G1","239.23","1.7498","65.82620000000001","18.0","4.0","2.0","4.0","0.0","88.0","2.0","0.0","1.0","3.0","80.39","102.66971905012124","2.4094150669454457","644.1804464665498"
"B-679","1,5-anthraquinonedisulfonic acid","InChI=1S/C14H8O8S2/c15-13-7-3-1-5-9(23(17,18)19)11(7)14(16)8-4-2-6-10(12(8)13)24(20,21)22/h1-6H,(H,17,18,19)(H,20,21,22)","OZTBHAGJSKTDGM-UHFFFAOYSA-N","O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12","0.2572","0.0","1","G1","368.3440000000001","0.9554000000000002","79.37820000000005","24.0","6.0","2.0","10.0","2.0","124.0","2.0","0.0","1.0","3.0","142.88","135.79286662099378","2.4389762983347767","1035.8595702093128"
"B-680","2-aminoanthraquinone","InChI=1S/C14H9NO2/c15-8-5-6-11-12(7-8)14(17)10-4-2-1-3-9(10)13(11)16/h1-7H,15H2","XOGPDSATLSAZEK-UHFFFAOYSA-N","Nc1ccc2C(=O)c3ccccc3C(=O)c2c1","-6.1366","0.0","1","G1","223.231","2.0442","64.16140000000001","17.0","3.0","1.0","3.0","0.0","82.0","2.0","0.0","1.0","3.0","60.160000000000004","97.87548529792522","2.3304909398632216","659.0218277807028"
"B-682","bis(methoxyethyl)phthalate","InChI=1S/C14H18O6/c1-17-7-9-19-13(15)11-5-3-4-6-12(11)14(16)20-10-8-18-2/h3-6H,7-10H2,1-2H3","HSUIVCLOAAJSRE-UHFFFAOYSA-N","COCCOC(=O)c1ccccc1C(=O)OCCOC","-1.5213","0.0","1","G1","282.292","1.2930000000000001","70.75900000000004","20.0","6.0","0.0","6.0","8.0","110.0","1.0","0.0","0.0","1.0","71.06","117.12816515278492","2.7123913375014235","402.0451982557764"
"B-683","dioctyl phthalate","InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3","MQIUGAXCHLFZKX-UHFFFAOYSA-N","CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC","-7.2493","1.0671499999999998","2","G2","390.56400000000036","6.721200000000008","113.75900000000009","28.0","4.0","0.0","4.0","16.0","158.0","1.0","0.0","0.0","1.0","52.60000000000001","170.55049583773726","2.3497229976940814","504.29105939397755"
"B-684","hydrastine","InChI=1S/C21H21NO6/c1-22-7-6-11-8-15-16(27-10-26-15)9-13(11)18(22)19-12-4-5-14(24-2)20(25-3)17(12)21(23)28-19/h4-5,8-9,18-19H,6-7,10H2,1-3H3","JZUTXVTYJDCMDU-UHFFFAOYSA-N","COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34","-4.1065","0.0","1","G1","383.4000000000002","2.8732000000000015","99.34250000000004","28.0","7.0","0.0","7.0","3.0","146.0","2.0","0.0","3.0","5.0","66.46000000000001","162.24456481232437","1.633963267268561","971.8535482014224"
"B-686","1-naphthalenamine, n-ethyl-","InChI=1S/C12H13N/c1-2-13-12-9-5-7-10-6-3-4-8-11(10)12/h3-9,13H,2H2,1H3","KDFFXYVOTKKBDI-UHFFFAOYSA-N","CCNc1cccc2ccccc12","-3.1922","0.0","1","G1","171.24299999999997","3.271600000000001","58.11170000000003","13.0","1.0","1.0","1.0","2.0","66.0","2.0","0.0","0.0","2.0","12.03","78.39281406363344","2.6138711904545664","401.28971348226935"
"B-687","1,3-dichloro-5,5-dimethylhydantoin","InChI=1S/C5H6Cl2N2O2/c1-5(2)3(10)8(6)4(11)9(5)7/h1-2H3","KEQGZUUPPQEDPF-UHFFFAOYSA-N","CC1(C)N(Cl)C(=O)N(Cl)C1=O","-2.5955","0.0","1","G1","197.021","1.3368","39.86600000000001","11.0","2.0","0.0","6.0","0.0","62.0","0.0","1.0","1.0","1.0","40.620000000000005","73.86577399125042","3.0578545444003207","228.52230736518896"
"B-690","4-chloro-1-nitro-2(trifluoromethyl)benzene","InChI=1S/C7H3ClF3NO2/c8-4-1-2-6(12(13)14)5(3-4)7(9,10)11/h1-3H","CFPIGEXZPWTNOR-UHFFFAOYSA-N","[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F","-3.3533","0.1126803369499998","2","G3","225.55299999999994","3.2670000000000003","43.1084","14.0","2.0","0.0","7.0","1.0","76.0","1.0","0.0","0.0","1.0","43.14","81.24919339205375","3.3771158134046155","377.6879236408014"
"B-691","pyridaphenthion","InChI=1S/C14H17N2O4PS/c1-3-18-21(22,19-4-2)20-13-10-11-14(17)16(15-13)12-8-6-5-7-9-12/h5-11H,3-4H2,1-2H3","CXJSOEPQXUCJSA-UHFFFAOYSA-N","CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2","-3.5319","0.0","1","G1","340.341","2.908800000000001","87.99900000000002","22.0","7.0","0.0","8.0","7.0","118.0","2.0","0.0","0.0","2.0","62.58","133.44807269181788","2.3361423655169005","710.2828184809703"
"B-692","p-(2,4-dinitroaniline)phenol","InChI=1S/C12H9N3O5/c16-10-4-1-8(2-5-10)13-11-6-3-9(14(17)18)7-12(11)15(19)20/h1-7,13,16H","BCPQALWAROJVLE-UHFFFAOYSA-N","Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1","-5.444","0.0","1","G1","275.21999999999997","2.9522000000000004","71.1403","20.0","6.0","2.0","8.0","4.0","102.0","2.0","0.0","0.0","2.0","118.54000000000002","112.13854470636464","2.378017974613423","669.2930539431334"
"B-693","2-naphthalenesulfonic acid, 4-hydroxy-6-(phenyla","InChI=1S/C16H13NO4S/c18-16-10-14(22(19,20)21)8-11-6-7-13(9-15(11)16)17-12-4-2-1-3-5-12/h1-10,17-18H,(H,19,20,21)","QEAYLNJEDDOYNQ-UHFFFAOYSA-N","Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O","-1.9763","0.0","1","G1","315.35","3.535700000000002","85.15210000000003","22.0","4.0","3.0","6.0","3.0","112.0","3.0","0.0","0.0","3.0","86.63","127.1428938031409","2.0556376875946096","937.0219636828156"
"B-694","isolan","InChI=1S/C10H17N3O2/c1-7(2)13-9(6-8(3)11-13)15-10(14)12(4)5/h6-7H,1-5H3","RNNBHZYEKNHLKT-UHFFFAOYSA-N","CC(C)n1nc(C)cc1OC(=O)N(C)C","0.6752","0.0","1","G1","211.26499999999996","1.83282","57.06000000000004","15.0","4.0","0.0","5.0","2.0","84.0","1.0","0.0","0.0","1.0","47.36000000000001","89.6281323769881","2.8885521759023276","355.5495160170421"
"B-695","bis (2-hydroxy-3tert-butyl-5-methylphenyl) metha","InChI=1S/C23H32O2/c1-14-9-16(20(24)18(11-14)22(3,4)5)13-17-10-15(2)12-19(21(17)25)23(6,7)8/h9-12,24-25H,13H2,1-8H3","KGRVJHAUYBGFFP-UHFFFAOYSA-N","Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C","-7.2311","0.9105244830093234","3","G4","340.5070000000001","5.900440000000006","105.89360000000006","25.0","2.0","2.0","2.0","2.0","136.0","2.0","0.0","0.0","2.0","40.46","152.09132808831575","2.5841516969341103","719.7059188024998"
"B-696","dimorpholamine","InChI=1S/C20H38N4O4/c1-3-5-7-21(19(25)23-11-15-27-16-12-23)9-10-22(8-6-4-2)20(26)24-13-17-28-18-14-24/h3-18H2,1-2H3","HZTMGWSBSDLALI-UHFFFAOYSA-N","CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2","0.0985","0.0","1","G1","398.5480000000003","2.095000000000001","108.53800000000008","28.0","4.0","0.0","8.0","9.0","162.0","0.0","2.0","2.0","2.0","65.56","169.25095823422146","1.954914838775001","423.12203943328154"
"B-698","benzenemethanol, 4-chloro-.alpha.-phenyl-","InChI=1S/C13H11ClO/c14-12-8-6-11(7-9-12)13(15)10-4-2-1-3-5-10/h1-9,13,15H","AJYOOHCNOXWTKJ-UHFFFAOYSA-N","OC(c1ccccc1)c2ccc(Cl)cc2","-3.4886","0.0","1","G1","218.683","3.421700000000002","61.95580000000003","15.0","1.0","1.0","2.0","2.0","76.0","2.0","0.0","0.0","2.0","20.23","93.95093941903528","2.285395295562661","422.04875793845486"
"B-700","benzoic acid, 2-(methylamino)-","InChI=1S/C8H9NO2/c1-9-7-5-3-2-4-6(7)8(10)11/h2-5,9H,1H3,(H,10,11)","WVMBPWMAQDVZCM-UHFFFAOYSA-N","CNc1ccccc1C(O)=O","-2.8784","0.0","1","G1","151.165","1.4264999999999999","42.948000000000015","11.0","2.0","2.0","3.0","2.0","58.0","1.0","0.0","0.0","1.0","49.33","64.66690538413799","3.121219318886157","270.54949758389114"
"B-701","bianisidine","InChI=1S/C14H16N2/c1-9-7-11(3-5-13(9)15)12-4-6-14(16)10(2)8-12/h3-8H,15-16H2,1-2H3","NUIURNJTPRWVAP-UHFFFAOYSA-N","Cc1cc(ccc1N)c2ccc(N)c(C)c2","-2.213","0.0","1","G1","212.296","3.1348400000000014","70.17680000000001","16.0","2.0","2.0","2.0","1.0","82.0","2.0","0.0","0.0","2.0","52.04","95.89816294837964","2.5020803743746223","480.75370517390644"
"B-703","benzaldehyde, 3,4-dimethoxy-","InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-6H,1-2H3","WJUFSDZVCOTFON-UHFFFAOYSA-N","COc1ccc(C=O)cc1OC","-1.4199","0.1864629189","2","G3","166.17599999999996","1.5162999999999998","44.93350000000002","12.0","3.0","0.0","3.0","3.0","64.0","1.0","0.0","0.0","1.0","35.53","70.9148420217443","3.097737020758659","281.102178757748"
"B-704","benzaldehyde, 4-ethoxy-3-methoxy-","InChI=1S/C10H12O3/c1-3-13-9-5-4-8(7-11)6-10(9)12-2/h4-7H,3H2,1-2H3","BERFDQAMXIBOHM-UHFFFAOYSA-N","CCOc1ccc(C=O)cc1OC","-2.1913","0.0","1","G1","180.20299999999997","1.9063999999999999","49.55050000000003","13.0","3.0","0.0","3.0","4.0","70.0","1.0","0.0","0.0","1.0","35.53","77.2797841361409","2.998837782975782","294.22137431057615"
"B-705","5-chloro-2-hydroxydiphenylmethane","InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2","NCKMMSIFQUPKCK-UHFFFAOYSA-N","Oc1ccc(Cl)cc1Cc2ccccc2","-3.1666","0.0","1","G1","218.68300000000002","3.6364000000000027","62.36480000000003","15.0","1.0","1.0","2.0","2.0","76.0","2.0","0.0","0.0","2.0","20.23","93.95093941903531","2.28073295107281","451.34806165346157"
"B-707","1h-purine","InChI=1S/C5H4N4/c1-4-5(8-2-6-1)9-3-7-4/h1-3H,(H,6,7,8,9)","KDCGOANMDULRCW-UHFFFAOYSA-N","[nH]1cnc2ncncc12","0.6194","0.0","1","G1","120.11499999999998","0.35290000000000005","31.683699999999998","9.0","3.0","1.0","4.0","0.0","44.0","2.0","0.0","0.0","2.0","54.46","50.981172015086","2.954659790285104","282.93578074630994"
"B-708","2,2'-dithiobisbenzothiazole","InChI=1S/C14H8N2S4/c1-3-7-11-9(5-1)15-13(17-11)19-20-14-16-10-6-2-4-8-12(10)18-14/h1-8H","AFZSMODLJJCVPP-UHFFFAOYSA-N","S(Sc1sc2ccccc2n1)c3sc4ccccc4n3","-4.5218","1.2798582353913686","4","G4","332.50000000000006","5.705400000000002","90.95400000000001","20.0","6.0","0.0","6.0","3.0","98.0","4.0","0.0","0.0","4.0","25.78","131.21803102882754","1.5677796561680746","740.7970847579146"
"B-709","pyrethrin i","InChI=1S/C21H28O3/c1-7-8-9-10-15-14(4)18(12-17(15)22)24-20(23)19-16(11-13(2)3)21(19,5)6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-/t16-,18+,19+/m1/s1","ROVGZAWFACYCSP-VUMXUWRFSA-N","CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C","-6.2155","0.0","1","G1","328.45200000000006","4.558200000000005","96.35000000000005","24.0","3.0","0.0","3.0","6.0","130.0","0.0","1.0","2.0","2.0","43.370000000000005","144.70460830956065","2.0518747256603906","641.9950082515711"
"B-710","pyrethrin ii","InChI=1S/C22H28O5/c1-7-8-9-10-15-14(3)18(12-17(15)23)27-21(25)19-16(22(19,4)5)11-13(2)20(24)26-6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-,13-11+/t16-,18+,19+/m1/s1","VJFUPGQZSXIULQ-XIGJTORUSA-N","COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C","-4.6168","0.0","1","G1","372.4610000000001","3.711300000000003","102.69200000000006","27.0","5.0","0.0","5.0","7.0","146.0","0.0","1.0","2.0","2.0","69.67000000000002","160.34461775350792","2.070106032515514","750.6648264739564"
"B-713","propyl gallate","InChI=1S/C10H12O5/c1-2-3-15-10(14)6-4-7(11)9(13)8(12)5-6/h4-5,11-13H,2-3H2,1H3","ZTHYODDOHIVTJV-UHFFFAOYSA-N","CCCOC(=O)c1cc(O)c(O)c(O)c1","-1.7827","0.0","1","G1","212.201","1.3701999999999999","52.00990000000003","15.0","5.0","3.0","5.0","3.0","82.0","1.0","0.0","0.0","1.0","86.99000000000001","86.54894016322208","2.908546519248324","349.07065170154243"
"B-714","1,3,5,-trinitrohexahydro-1,3,5-triazine","InChI=1S/C3H6N6O6/c10-7(11)4-1-5(8(12)13)3-6(2-4)9(14)15/h1-3H2","XTFIVUDBNACUBN-UHFFFAOYSA-N","[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O","-3.5706","0.10357458161737138","3","G5","222.117","-1.6463999999999996","41.10120000000002","15.0","6.0","0.0","12.0","3.0","84.0","0.0","1.0","1.0","1.0","139.14000000000001","81.61214034190796","2.7681908301661284","251.6934821381869"
"B-715","dimetan","InChI=1S/C11H17NO3/c1-11(2)6-8(13)5-9(7-11)15-10(14)12(3)4/h5H,6-7H2,1-4H3","ITEQSCBLCCNACE-UHFFFAOYSA-N","CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1","-0.8477","0.0","1","G1","211.26099999999994","1.9576","56.27300000000003","15.0","3.0","0.0","4.0","1.0","84.0","0.0","0.0","1.0","1.0","46.61","89.88966108587992","2.705885156094803","315.79472362695407"
"B-718","hydrazobenzene","InChI=1S/C12H12N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10,13-14H","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(Nc1ccccc1)c2ccccc2","-2.9210000000000003","0.0","1","G1","184.242","3.1256000000000013","60.129400000000025","14.0","2.0","2.0","2.0","3.0","70.0","2.0","0.0","0.0","2.0","24.06","83.55835771301207","1.9574758959875327","330.55201670962913"
"B-719","2-anilinoethanol","InChI=1S/C8H11NO/c10-7-6-9-8-4-2-1-3-5-8/h1-5,9-10H,6-7H2","MWGATWIBSKHFMR-UHFFFAOYSA-N","OCCNc1ccccc1","-0.4745","0.01721610625","2","G3","137.182","1.0908","42.01750000000002","10.0","2.0","2.0","2.0","3.0","54.0","1.0","0.0","0.0","1.0","32.26","60.50538328409423","2.4265223465879537","173.872282370036"
"B-724","succinyl peroxide","InChI=1S/C8H10O8/c9-5(10)1-3-7(13)15-16-8(14)4-2-6(11)12/h1-4H2,(H,9,10)(H,11,12)","MKTOIPPVFPJEQO-UHFFFAOYSA-N","OC(=O)CCC(=O)OOC(=O)CCC(O)=O","-0.8471","0.0","1","G1","234.15999999999997","-0.28260000000000046","45.923600000000015","16.0","6.0","2.0","8.0","6.0","90.0","0.0","0.0","0.0","0.0","127.20000000000002","89.68478750792497","3.6251656523165843","264.41343573651113"
"B-725","ethyl nonanoate","InChI=1S/C11H22O2/c1-3-5-6-7-8-9-10-11(12)13-4-2/h3-10H2,1-2H3","BYEVBITUADOIGY-UHFFFAOYSA-N","CCCCCCCCC(=O)OCC","-3.8007","0.0","1","G1","186.295","3.3001000000000023","54.62600000000005","13.0","2.0","0.0","2.0","8.0","78.0","0.0","0.0","0.0","0.0","26.3","81.66373950134629","3.021081245629661","121.2586863990795"
"B-726","3-methylene-7-methyl-1,6-octadiene  (myrcene)","InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7H,1,4,6,8H2,2-3H3","UAHWPYUMFXYFJY-UHFFFAOYSA-N","CC(C)=CCCC(=C)C=C","-4.3861","0.022023871300000053","2","G3","136.238","3.4750000000000023","48.00200000000003","10.0","0.0","0.0","0.0","4.0","56.0","0.0","0.0","0.0","0.0","0.0","63.954920960846245","3.4629046970868087","145.42124551085624"
"B-728","4-hydroxy-4-methyl-2-pentanone","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3","SWXVUIWOUIDPGS-UHFFFAOYSA-N","CC(=O)CC(C)(C)O","0.9349","0.0","1","G1","116.15999999999998","0.7363999999999999","31.595799999999983","8.0","2.0","1.0","2.0","2.0","48.0","0.0","0.0","0.0","0.0","37.3","49.51971745205236","3.5512529243669313","89.19188266301451"
"B-731","dioctyl adipate","InChI=1S/C22H42O4/c1-3-5-7-9-11-15-19-25-21(23)17-13-14-18-22(24)26-20-16-12-10-8-6-4-2/h3-20H2,1-2H3","NEHDRDVHPTWWFG-UHFFFAOYSA-N","CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC","-5.6768","0.0","1","G1","370.5740000000003","6.354200000000008","107.13800000000009","26.0","4.0","0.0","4.0","19.0","154.0","0.0","0.0","0.0","0.0","52.60000000000001","160.95317008925966","3.3077689470971436","296.10393706164785"
"B-732","1-[(2-aminoethyl)amino]-2-propanol","InChI=1S/C5H14N2O/c1-5(8)4-7-3-2-6/h5,7-8H,2-4,6H2,1H3","CWKVFRNCODQPDB-UHFFFAOYSA-N","CC(O)CNCCN","0.9275","0.0","1","G1","118.18","-1.0844999999999994","33.60489999999999","8.0","3.0","3.0","3.0","4.0","50.0","0.0","0.0","0.0","0.0","58.28","49.88300611823274","2.715842761293259","47.693328434369654"
"B-734","isoamyl acetate","InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3","MLFHJEHSLIIPHL-UHFFFAOYSA-N","CC(C)CCOC(C)=O","-1.8135","0.05325000000000002","2","G3","130.18699999999998","1.5956000000000001","36.087999999999994","9.0","2.0","0.0","2.0","3.0","54.0","0.0","0.0","0.0","0.0","26.3","56.203971043759836","3.006105030052141","86.91694057588533"
"B-735","acetic acid, 2,2'-thiobis-","InChI=1S/C4H6O4S/c5-3(6)1-9-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)","UVZICZIVKIMRNE-UHFFFAOYSA-N","OC(=O)CSCC(O)=O","0.4255","0.0","1","G1","150.155","-0.11120000000000002","32.596599999999995","9.0","3.0","2.0","5.0","4.0","52.0","0.0","0.0","0.0","0.0","74.6","55.86869910086416","3.1028259423155773","107.73604288123639"
"B-736","octanal","InChI=1S/C8H16O/c1-2-3-4-5-6-7-8-9/h8H,2-7H2,1H3","NUJGJRNETVAIRJ-UHFFFAOYSA-N","CCCCCCCC=O","-2.3598","0.0","1","G1","128.215","2.5458000000000007","39.440000000000005","9.0","1.0","0.0","1.0","6.0","54.0","0.0","0.0","0.0","0.0","17.07","57.45536792864957","2.663883887398184","59.58797503894244"
"B-737","diethylene glycol monobutyl ether acetate","InChI=1S/C10H20O4/c1-3-4-5-12-6-7-13-8-9-14-10(2)11/h3-9H2,1-2H3","VXQBJTKSVGFQOL-UHFFFAOYSA-N","CCCCOCCOCCOC(C)=O","-0.8188","0.15739194475","2","G3","204.26599999999996","1.3828","53.179000000000045","14.0","4.0","0.0","4.0","9.0","84.0","0.0","0.0","0.0","0.0","44.760000000000005","85.52588784596342","2.884064614706359","136.08368795993283"
"B-738","n-decane","InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3","DIOQZVSQGTUSAI-UHFFFAOYSA-N","CCCCCCCCCC","-6.4372","0.0","1","G1","142.286","4.147000000000004","48.28400000000003","10.0","0.0","0.0","0.0","7.0","62.0","0.0","0.0","0.0","0.0","0.0","66.02373005739904","2.6476048489438337","40.0"
"B-740","n-dodecylamine","InChI=1S/C12H27N/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-13H2,1H3","JRBPAEWTRLWTQC-UHFFFAOYSA-N","CCCCCCCCCCCCN","-3.3759","0.8168099592599711","6","G4","185.35499999999996","3.8660000000000023","60.89840000000005","13.0","1.0","1.0","1.0","10.0","80.0","0.0","0.0","0.0","0.0","26.02","84.09350498320498","2.7581498184332935","71.19366193720087"
"B-742","methane arsonate","InChI=1S/CH5AsO3/c1-2(3,4)5/h1H3,(H2,3,4,5)","QYPPRTNMGCREIM-UHFFFAOYSA-N","C[As](O)(O)=O","0.2622","0.0","1","G1","139.96999999999997","-1.0298","16.7421","5.0","1.0","2.0","4.0","0.0","32.0","0.0","0.0","0.0","0.0","57.53","32.62405180488636","3.472066495600119","53.028652363530185"
"B-743","tetrakis(hydroxymethyl)phosphonium chloride","InChI=1S/C4H12O4P.ClH/c5-1-9(2-6,3-7)4-8;/h5-8H,1-4H2;1H/q+1;/p-1","AKXUUJCMWZFYMV-UHFFFAOYSA-M","[Cl-].OC[P+](CO)(CO)CO","0.322","0.0","1","G1","190.563","-4.1927999999999965","35.26319999999999","10.0","4.0","4.0","6.0","4.0","64.0","0.0","0.0","0.0","0.0","80.92","66.24868609272194","0.0","60.14806784229394"
"B-744","2-amino-2-methyl-1-propanol","InChI=1S/C4H11NO/c1-4(2,5)3-6/h6H,3,5H2,1-2H3","CBTVGIZVANVGBH-UHFFFAOYSA-N","CC(C)(N)CO","1.0499","0.0","1","G1","89.13799999999999","-0.2840000000000001","25.352199999999996","6.0","2.0","2.0","2.0","1.0","38.0","0.0","0.0","0.0","0.0","46.25","37.9682018202281","3.1684898726705697","37.30296890880646"
"B-745","1,2-dibromotetrafluoroethane","InChI=1S/C2Br2F4/c3-1(5,6)2(4,7)8","KVBKAPANDHPRDG-UHFFFAOYSA-N","FC(F)(Br)C(F)(F)Br","-4.9376","0.0","1","G1","259.822","2.9618","27.747999999999998","8.0","0.0","0.0","6.0","1.0","50.0","0.0","0.0","0.0","0.0","0.0","59.501429965213816","4.020391543176799","67.01955000865388"
"B-746","camphoric acid","InChI=1S/C10H16O4/c1-9(2)6(7(11)12)4-5-10(9,3)8(13)14/h6H,4-5H2,1-3H3,(H,11,12)(H,13,14)/p-2/t6-,10+/m1/s1","LSPHULWDVZXLIL-LDWIPMOCSA-L","CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O","-1.4207","0.0","1","G1","198.218","-1.071299999999999","44.62600000000002","14.0","4.0","0.0","4.0","2.0","80.0","0.0","1.0","1.0","1.0","80.25999999999999","82.92941060834937","3.0816750060746867","281.846585677332"
"B-747","picrotoxin","InChI=1S/C15H18O7.C15H16O6/c1-12(2,18)6-7-10(16)20-8(6)9-13(3)14(7,19)4-5-15(13,22-5)11(17)21-9;1-5(2)7-8-11(16)19-9(7)10-13(3)14(8,18)4-6-15(13,21-6)12(17)20-10/h5-9,18-19H,4H2,1-3H3;6-10,18H,1,4H2,2-3H3/t5-,6+,7?,8?,9-,13-,14-,15+;6?,7-,8?,9?,10+,13+,14+,15-/m10/s1","VJKUPQSHOVKBCO-ZTYBEOBUSA-N","CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C","-2.1672","0.0","1","G1","602.5890000000002","-0.9291999999999958","135.14739999999995","43.0","13.0","3.0","13.0","2.0","232.0","0.0","10.0","10.0","10.0","190.95","245.2905499651882","1.210973990580018e-07","1500.406312219199"
